text	label
Le vaccin que l'on ne saurait nommer a maintenant un nom imprononçable	2
Nantes: un étudiant meurt après un vaccin AstraZeneca, une enquête est ouverte https://t.co/Gj0xEjABUz	3
Dites vous que les femmes enceintes ne sont quasiment pas considérées comme personnes à risques pour le covid. Si on ne fait pas de diabète ou ne sommes pas en grossesse à risque, impossible d'avoir le vaccin, les gens ne font pas plus attention en nous voyant, leur masque ⬇️	4
J’ai été vacciné avec le vaccin #AstraZeneca les effets secondaires sont tout à fait normaux comme avec un vaccin contre la grippe ou autres. Légères courbatures et enflée au point de piqûre.	1
webinaire #COVID19  du 17 mars organisé par @ReMeD53131728 : 4 présentations : virologie (Pr Buisson), épidémiologie (Pr Migliani), vaccin (Pr Saliou), traitement (Pr Rapp) - commencer à 32minutes https://t.co/i7nG1gyIob	4
Vaccin et Nanoparticules : Témoignage exceptionnel d'un insider https://t.co/VIcUhN0omX via @YouTube	3
"Mon estaminet chouchou me manque.
Je veux une flammiche avec des frites et une bière du Nord.
Je veux une gaufre au sucre et une chicorée.
Je veux le vaccin.
Pas dans 1 an. Pas dans 6 mois. Pas cet été.
Maintenant."	1
LA VÉRITÉ SUR LE VACCIN... https://t.co/uU6q8OtsVq via @YouTube @RamousHGOFF  encore une fois il a raison !!!!!	4
Allez injectez moi un vaccin qu’on en finisse. Même s’il est efficace a 1% rien à branler	1
Paradoxe : évoquer à tout bout de champ la méfiance des Français à l’égard du vaccin AstraZeneca alimente la méfiance des Français à l’égard du vaccin AstraZeneca.	1
La suspension du vaccin AstraZeneca : une décision purement politique https://t.co/PtakJDO8EA	4
@MinSanteCAN professionnel de santé de moins de 55 ans, comment puis-je me faire vacciner maintenant que je n’ai plus droit au vaccin astrazeneca ?...merci	1
"@P_Amouyel le vaccin Pfizer n'ai pas un vaccin, mais du matériel génétique dit le déjà ! D'autre pars les tests pcr sont des leurres, nous sommes dans un nouvel ordre mondial comme le dit très bien V. Poutine 
https://t.co/6pX469ABYS"	2
jspr que mon surpoids evident me permettra dobtenir le vaccin avant les confrères de mon âge car personne à risque tu connais😉😉🤙🏼	1
Take the survey: Masque Obligatoire: Oui ou Non? https://t.co/F6Xw6ifnIY	3
"""Madame, moi aussi j'ai suspendu le vaccin. Et maintenant, on fait quoi ?"" https://t.co/w6oAcmtcvM"	3
AstraZeneca : un VACCIN, plusieurs SCANDALES ? https://t.co/pTXeP9Sjrl	3
Couvre feu à 21:30 à partir de demain et tout le monde qui le veut aura une première dose de vaccin reçu d’ici le 24 juin 🙌🏻🙌🏻🙌🏻🙌🏻	1
"10 doses  dans un flacon du vaccin Astra Zeneca
Nombre donné par un médecin sur Cnews , émission Sonia Mabrouck
Est ce exact?"	3
"Franchement c'est le contraire qui m'aurait réellement étonné 🤗
Bande de bouffons 
L’agence européenne des Médicaments « fermement convaincue » des bénéfices du vaccin AstraZeneca
https://t.co/bK0g3i99dm"	3
"L'UE est une machine à produire des normes et des procédures, tout ça pour qu'on prenne des décisions au doigt mouillé en fonction des humeurs de l'Allemagne. 
 https://t.co/zHXZOfHgMk"	4
Au début vous aviez tous remis en cause le vaccin Russe avant même de l’avoir essayé, une suspicion sans preuve. Alors qu’avec Astrazenéka il y a quelques preuves à s’inquiéter, et paradoxalement vous dites que ces irrationnel de se méfier. Vous êtes vraiment des fumiers , #GGRMC	2
"#Covid Vaccin #AstraZeneca : la Belgique refuse de céder à la panique mais reste en alerte
 https://t.co/94IrpQT3YJ"	3
"« Regarde Thierry la France, un vaccin !
- N’y touche pas malheureux, c’est un #AstraZeneca. Seuls les Anglais peuvent y survivre ! » https://t.co/5AtRjjmJrB"	4
Pourquoi un vaccin qui a l’origine doit aider les gens est suspendu par précaution ?? Précaution de quoi ??	1
"On suspend les injections de vaccin AstraZeneca lundi en attendant un avis sanitaire mardi... Ca c'est une sacrée anticipation 😉
https://t.co/BZSeoyXebq"	4
Mdr la gestion du Covid-19 est chaotique ça me bute. Ça interrompt le vaccin astrazeneca, pour effets secondaires et ça traite les citoyens de paranos. On avait raison https://t.co/l8bCkEkOFR	2
Les thromboses et autres troubles de la coagulation seraient sans lien avec le vaccin AstraZeneca. Peut-être, mais pourquoi la notice du vaccin précise-t-elle qu’il faut être prudent avec les patients souffrant de troubles de la coagulation ? @LCI	3
A quand une vaccination en direct a la télé de @cdube_sante et @francoislegault pour prouver qu'ils font confiance au vaccin de #astrazeneca ?#covidquebec	1
Capsule #35 de “La croix du sud” : Le vaccin “roulette-russe” ! https://t.co/Gm37IBUWcq	2
J'ai remarqué que ceux qui ont envoyé le vaccin sont plus empathiques des morts congolais par la covid19 que par décapitation à la machette à l'Est 🤔🤔	3
"Le vaccin niçois 🤤 
@Nice_Tourisme @NCATourisme @VisitCotedazur @VilledeNice #Nice06 #ILoveNice #CotedAzurFrance #ExploreNiceCotedAzur #AstraZeneca #COVID https://t.co/POLwCkoxpP"	4
63 ministres autant de secrétaire généraux 100 sénateurs 180 députés plus de 100 DG de sociétés d'États si on multiplie avec leurs familles ça fait un large spectre d'expérimentation du vaccin. Vous avez le soutien du peuple	1
Ragnar après le vaccin #KohLanta https://t.co/4cCRrIIFee	4
Bon, en faite jeudi soir, on manger et tout (moi, ma sœur, mon frère et mes parents) et là y'a ma mère elle rappel à mon frère qu'il fait un vaccin demain. Et puis y'a moi, la connasse que je suis, qui fait la PLUS GRANDE GAFFE de ma vie… Je demande à ma mère +	4
"Quand les politiques se mêlent du médical , le bordel n'est pas loin !

Après l'#HydroxyChloroquine et son pote #Raoult voici #SputnikV et Poutine !

Bon faut bien reconnaitre que les relations Russes ne manquent pas sur la cote d'Azur ...
https://t.co/TLRfMyHIO6"	3
L’agence nationale de la santé du Danemark a déclaré qu’elle n’avait pas établi de lien entre les caillots et le vaccin, mais qu’elle avait demandé aux autorités régionales en charge du programme de vaccination de cesser d’utiliser le vaccin AstraZeneca en attendant...	3
On parle pas assez de l'inefficacité du vaccin, suffit de comparer les chiffres avant/après mais bon le quotient intellectuel des êtres humains est tellement en déclin que même une évidence passe inaperçu...	2
#Vaccin : comment expliquer le fiasco français ? @pygeoffard  via @libe https://t.co/giY5EMDUiv	3
"On nous a pris la tête avec le vaccin qui ne convient pas aux ""vieux"".... maintenant, ils s'étonnent que les gens ont peur et , comme par hasard, les médias chargent des infos positives sur l'Astra.... tout est ""dirigé"" et on continue à nous prendre pour des cons !"	3
"Quand une directrice de casting se retrouve en quête d'un mannequin pour tester le vaccin anti-Covid pour une campagne publicitaire, cela donne cette pastille humoristique et grinçante : https://t.co/fAkMW1XdPX
#VaccinationCovid #Vaccin #vaccination"	4
Je n'impose le vaccin à personne, faites votre vie. Mais juste, les antivax, taisez-vous.	1
Les nanoparticules dans mon corps après le vaccin et la 5G https://t.co/TtsxwoySVe	4
"C'est heureux. Dans la mesure où il y a selon @canardenchaine 2,5 millions de doses livrées et qui restent en stock, il y a sûrement moyen de faire plus vite.
#Coronavirus #Vaccin #Castex
https://t.co/04IUxl9I02"	1
Vaccin contre le Covid-19 : au centre de pharmacologie de Bordeaux, l'analyse quotidienne des effets secondaires . Très Bon reportage +++. Merci a l équipe de Pharmaco dé Bordeaux ⁦@CiccioSalvo33⁩ #sfpt https://t.co/Ypl5z6Wv3n	3
"J’ai la FIBRE!!! 

Je vais pleureur je crois...

Toutes ces pages qui s’ouvrent à la vitesse de la lumière!!

Le Cabinet est dans un immeuble bourré de charme mais construit avant l’électricité, alors autant vous dire qu’on revient de loin!

PS: vivement le vaccin pour la 5G!! 😉"	4
Qui a fait ou va faire le vaccin pour la covid ?	3
#UDPS, SI CE VACCIN ETAIT VENU EN PERIODE DE #Kabila,ILS ALLAIENT NOUS DEMANDER DE LE BOYCOTTER ,MAIS LEURS SILENCE M'INQUIÈTE UN PEU. VOUS VOUS DISIEZ ÊTRE DU CÔTÉ DU PEUPLE #congolais,MAIS FAITES UN SONDAGE VOUS ALLEZ COMPRENDRE QUE LE  CONGOLAIS ET CONGOLAISE N'EN VEULENT PAS	2
"Quand j'ai été admise à l'école d'infirmière il y a bien longtemps ! Le vaccin contre la variole était obligatoire et je l'ai fait 
 bien sûr !!#GGRMC"	1
"Y a des gens qui « bossent dans la santé » et qui pense que le vaccin évite d’être contaminé
Flemme si même eux s’y mettent et n’ont rien compris et surtout colportent la peur"	2
Chronique | « En termes de soft power, le rendez-vous de l’Europe et du vaccin est un fiasco géant » — via @lemondefr https://t.co/OW6V0s3PGH	3
Est ce qu’une allergie type œdème Quincke sur du propyleneglycol contre indique le vaccin #Pfizer #AstraZeneca  ou #Moderna?	3
"Personne :

Kim Glow après le Vaccin : https://t.co/T8kxp0Z8sU"	4
J'espère qu'ils vont pas vraiment mettre en place le truc du vaccin obligatoire pour voyager étant donné qu'on peut pas se faire vacciner. Ça va me rendre ouf	1
"Être grand, c'est assumer ses responsabilités.
✅SEM Président @Macky_Sall  s'est donné à fonds pour que le SN soit parmi les 1ères nations à obtenir le vaccin.
✅ Il s'est fait vacciné avec son Gvt .
🚨 Et toi es-tu prêt à te vacciner ? #RTT #RTT_TEAM
@ousthiongane @elhadjkasse https://t.co/XPRQtuY8xn"	1
135e pour porter un masque contre la propagation d'un virus qui tue à 0,00... %qui est soigné à 99,99...% pour un pseudo vaccin créé en deux deux https://t.co/bXlTTvcHgI	2
Le son de Tayc il était attendu comme un vaccin pour cœur brisé	4
Les français sont des gros cons quand le vaccin a ARN est sortit ils ont dit jamais trop dangereux il sort un vaccin classique on n en veux pas on veux celui à la ARN !!! Pauvre France !!! #GGRMC	1
"@Pfizer accusé d'""intimider"" les latino-américains dans les négociations sur le vaccin #Covid. L’entreprise pharmaceutique demande à certains pays de mettre en place des actifs souverains (bâtiments d'ambassades et bases militaires...) comme garantie. https://t.co/hB7Dkn97zv"	3
@TPMP Christophe Willem est venu nous parler de son après 💉 vaccin. @B_Castaldi Peux-tu lui prendre sa température ?? https://t.co/RPEi6KLTLN	4
"Vous savez ce qu'on m'a dit ""si j'étais le vaccin est ce que tu me laisserais rentrer en toi"" hmm trop romantique"	4
La campagne de vaccination #COVID19 à #EHPAD du #CCAS de #Lille s’est achevée hier. Les résidents et personnels qui le souhaitaient ont eu leur rappel de vaccin ces derniers jours. Merci au personnel médical et administratif qui a permis de réussir cette campagne de vaccination https://t.co/ylGfb3HGqC	1
"Noir sur noir comme les MIB, fuck un vaccin, fuck une puce RFID (ekip)
2030, négro, dans mon compte, il faut plus de chiffres qu'une adresse IP"	2
"A quel moment le #PasseportVaccinal peut-il ne serait-ce qu’un instant être envisagé ! 
Le vaccin n’est pas obligatoire en France de manière générale, mais le sera pour aller au restaurant, au cinéma, en voyage...."	3
"Coronavirus. Vaccin : la Corée du Nord a tenté de pirater les données de Pfizer - https://t.co/avEQeewt83

bande de fdp, l’enfer vous attends"	2
"Le nombre de doses de vaccin «Covid-19» qui ont été fournies aux EAU depuis le lancement de la campagne de vaccination a atteint 5 millions, 5000 et 264 doses, sachant que le taux de distribution du vaccin est de 50,61 doses par personne 100
Qu'Allah accorde le succès aux Emirats https://t.co/JQPSu6AYfK"	3
les effets indésirables survenus pendant les essais cliniques et depuis l’ouverture des campagnes de vaccination. Après la tachycardie, l’hypertension artérielle est désormais sous surveillance. Des soignants ayant reçu le vaccin AstraZeneca souffrent de syndromes grippaux forts	2
Inès après qu’elle est pris le vaccin du Covid 🤣🤣 https://t.co/jVrkeFdxp0	1
[Pétition] NON à la stratégie unique du tout-vaccin - confirmation https://t.co/RuF1UWINzh	2
Zéro doses de vaccin à Nanterre mais 540 à Neuilly sur Seine🤔🤔	1
J’ai mon rdv pour le vaccin hihi	1
Le vaccin est arrivé. Inutile de ménager, je vais tout siffler. On n'est jamais trop prudent. https://t.co/mzB0j1MtjJ	1
Ma nouvelle passion : essayer de convaincre ma pote infirmière d’être une anti-vaccin	2
Rien de bien positif et encourageant pour nos amis restaurateurs de la part de la ministre dans #BalanceTonPost. Aucun visibilité ni stratégie en vue d'une réouverture. On met tous les espoirs sur l'efficacité du vaccin. On est déjà mort quoi....	3
"#BalanceTonPost
Est-ce que le vaccin à technologie ARN peut provoquer un orage cytokinique ?"	3
« Garder nos équipes motivées et en santé à distance devrait être dans nos priorités prioritaires. Nous espérons tous que la fin de cette période arrive et que le vaccin nous redonne espoir… mais avec l’espoir, vient une plus grande impatience. » https://t.co/P4GXvjauOl	1
Covid-19 : la Haute Autorité de santé ne recommande pas le vaccin d’AstraZeneca aux plus de 65 ans — via @lemondefr https://t.co/SvDuBigabh	3
"@renemalleville , il trompe @cynthiacontri avec @TiffanyBonvois2.
A la vue de tous, il ne se cache pas, René est en rute.
Le vaccin certains diront, le succès d'autres diront.
Retrouvez les confidences des deux ex Cynthia et Tiffany, bonnes joueuses.
""C'est Bad-Boy René...""."	3
"Un autre indice du déclassement de la France, notre premier vaccin anti-covid à été financé par l'Angleterre et leur sera livré en priorité. Il a été développé à #Nantes. 
https://t.co/HV2qRVppFk"	3
J’ai rêvé qu’on m’a fait le vaccin du covid de force et après jsuis mort	2
Levi après le vaccin contre le covid https://t.co/kyWfZRzhiR	4
Long read / Le vaccin d’Oxford et AstraZeneca, une aventure scientifique marquée par les controverses https://t.co/gCc2i42NKF	3
Pendant que l'Afrique lutte pour avoir accès au vaccin accaparé par les pays riches, des sacs à merdes d'antivax (pléonasme) font bloquer un site de vaccination à Los Angeles. Vous êtes des gens merveilleux. https://t.co/XMIJ9GXDZ2	1
"Monde étant théâtre d'une pensée permanente, philosophe scrutant l'irruption du #Covid_19 et son vaccin comprend que le binôme construction globale et destruction globale sont toujours à l'œuvre comme dialectique dynamique.

Mortels doivent pour cela repenser !

@DrissG5"	4
Le russe est fourbe ils veulent m'administrer leur vaccin sputnik V comme cadeau de depart. 😋	3
Le Roi #Mohammed_VI a procédé ce jeudi au Palais Royal à Fès, au lancement de la campagne nationale (gratuite, progressive &amp; par tranches) de #vaccination contre le virus de la #COVID19 Il a reçu à cette occasion la première dose du #vaccin contre la #COVID19 🇲🇦🇲🇦🇲🇦 https://t.co/OozCPxVPZd	1
"Je partage de TRÈS TRES BONNES NOUVELLES.
Et elles sont scientifiques !

Une étude sur 163 000 Israéliens confirme l’efficacité du vaccin Pfizer https://t.co/LP9RQkqOcy"	1
"L’impact de la pandémie sur ​la santé mentale reste difficile à mesurer. À lire dans @LeDevoir, Valérie Bourgeois-Guérin, chercheure au CREGÉS @CIUSSS_COMTL parle de la #santémentale des aînés en cette période de pandémie.  
Lire + https://t.co/jVpJY6amLa
@Bell_Cause @QcCovid https://t.co/amaPOwiqbR"	4
Pourriez vous parler un peu d'espoir par exemple des possibilités de traitement hors vaccin qui pourraient arriver dans les semaines ou mois à venir..meme si rien n'est certain un peu de positif que diable! #LCI	4
C'est une belle idée lancée par le secrétaire général parlementaire de @APFfrancophonie, @JKrabal lors de la 46e session ordinaire de l’Assemblée parlementaire de la francophonie de vouloir universaliser le vaccin contre le coronavirus et de le rendre accessible. @AssembleeNatkm	1
“ c’est quoi le vaccin à faire pour être majeur et vacciné ? “ nan mais y’a des fois mon frr il sort des truc	4
Exigence d'un vaccin public. Le brevet doit rentrer dans le domaine public #Sanofi https://t.co/gkVoq3fZKR	1
"#TousComplotistes #TMC 

La puce injectée dans l'organisme par l'intermédiaire du #Vaccin afin de nous contrôler, c'est ma préférée 😂😂
Tu as intérêt à bien viser avec ton aiguille dans le flacon ( 6 doses) pour prélevé 6 puces (1/personne) 😂 https://t.co/aI0BPjVl08"	1
Faut arrêter avec se vaccin #JeNeMeConfineraiPas	2
Bon, c'est comment comment vaccin covid là pour nous en Afrique ? Quand?moi je veux me faire vacciner https://t.co/bwdoXTdIEr fais comment ???🤔	1
Coronavirus : C'est quoi cette histoire de sixième dose de vaccin Pfizer ? https://t.co/wU5HPTvadD via @YouTube	3
"Ma mère +75 ans : 1ère dose de vaccin hier mais IMPOSSIBLE de prendre le 2nd rdv pour respecter les 3-6 sem. Réponse : ""Nombreux dans votre situation. Rappelez dans 2-3 semaines"". SILENCE gêné des interlocuteurs sur le risque d'une 1ère dose administrée pour rien. #Veran #Vaccin."	1
J’ai oublie mon carnet de santé et demain j’ai un vaccin... 😔	1
@GG_RMC j’ai 68 ans, je suis une personne à risque. J’ai eu le bonheur d’être vacciné le 18 janvier donc le premier jour. Mais depuis que de mensonges et de marches arrières de nos gouvernants. Je plains ceux qui galèrent pour avoir accès à ce vaccin peut-être salvateur	1
"#GGRMC Mourad, où vas tu chercher que Pfizer met la vie des Français ou autres en dangers en ne fournissant pas son vaccin en quantité suffisante, t'es sérieux?
Tu disait que Véran disait des conneries et bien, tu n'as rien à lui envier."	1
Analyse des données Pfizer sur son vaccin : “une efficacité entre 19 % et 29 %”, loin des 95 % annoncés https://t.co/Hj4sbKR802 😡	3
Mon collègue d’Econe qui lache ses meilleures théories sur les mutations génétiques a cause du vaccin...	2
Nous ne sommes pas des mamans trop ci ou trop ça qui meritont de se faire arracher nos enfants abusivement..pourquoi ? car contre le vaccin? Complotiste?trop a dénoncer ? Protectrice ? Fusionnelle ? C est nous qui sommes a surveiller?🤬Ha non !🤔 7500e pr le conseil départemental	2
bon le vaccin il se magne le derche oui ou merde jcommence à en avoir gros sur la patate	1
"J'ai vu un article disant que le vaccin COVID-19 était créé en vue de stériliser les femmes, nous modifier génétiquement afin d'éliminer l'humanité par des gens qu'ils appellent ""ils, eux"", mais on sait pas qui. C'est du journalisme ou la suite des Hunger Games?"	1
#vaccin @vaccin ⁦@PascalPraud⁩ Les retards sur la vaccination enfin exposés de façon synthétique , administrative et pragmatiques  https://t.co/WlR1IDpW0B	1
Pour la « mise en scène de la glacière » selon Demonpion, qu’il se renseigne sur la conservation du vaccin avant de venir sur un plateau. @Rdesarbres	3
Question sérieuse : à quoi sert le vaccin contre le covid ? Genre c’est pour ne plus l’avoir ?	3
Macron menace de virer les ministres qui l'ouvrent sur le vaccin - Libération ⁦@silvano_trotta⁩ démocratie vous dites?😁 https://t.co/u2N69Qg8d7	2
"Le plan de dissert du Brésil en trois parties :
I. Vaccin
II. Impeachment 
III. Carnaval
(nécessairement dans cet ordre, @gduvivier)
""Vous avez quatre heures"" https://t.co/H0wdodot4E"	4
C3PO après avoir reçu la dose du vaccin https://t.co/yJujr2CChk	4
Melting Pot'Actu est sorti de presse! https://t.co/2eIJQJ4TiC #décès #vaccin	2
"Imaginons le vaccin est dispo asap pour nous (jeunes adultes en bonne santé)
Vous le faite?"	3
Première injection du vaccin Pfizer: mon téléphone capte la 5G et j’ai reçu un mail de remerciement de @BillGates.	1
La 4e c’est scottie pippen après avoir pris le vaccin contre le covid https://t.co/inOm4F5hnV	2
J’ai pas les moyens de vérifier cette info mais elle fait froid dans le dos… et pas seulement a cause des -70° du vaccin. 😅 https://t.co/DTabffIboX	4
aucune possibilité de prendre un rendez-vous pour le vaccin covid19 à quoi cela sert il de nous dire le contraire	1
"mon prof de microbio quel homme, je l’aaaaaime
il a demandé aux élèves leur avis détaillé sur le vaccin et TOUS disaient non je veux pas (pour des raisons en mode ça va changer mon ADN ou bref des conneries) et il a passé l’heure à leur expliquer le fonctionnement détaillé ❤️❤️❤️"	1
Le vaccin contre le COVID - 19 et le lieu de travail : quelles sont les obligations ? https://t.co/9DsXY7vqXe	3
Le vaccin covid-19 et le milieu des entreprises : quelles sont les obligations ? - Partage de BARBIER AVOCATS via https://t.co/ti12ZKtgqj https://t.co/FtRFTriB40 https://t.co/lwDVEbcWIX	3
Je lis l’arabe du futur 2 ce matin et je pense aux récentes déclarations de JLM sur les médecins cubains ou le vaccin chinois quand le père dit « En Syrie, les facultés de médecine sont les meilleures du monde »! Merci à @RiadSattouf pour ces si beaux livres !	4
Feuneu après le vaccin contre le Covid : https://t.co/Se4yZWg6du	3
"Les pays indépendants de la Caraïbe parmi les derniers à obtenir le vaccin contre la Covid-19 

https://t.co/6LHnTlKgRn"	3
💉 Alors qu'elle vient d'entamer sa campagne de vaccination contre la covid, la France accuse déjà un retard considérable. @MaximeMarin30 dresse le bilan de ces deux premières semaines. 📝⬇️https://t.co/qr1aGOZCxz	1
une piqure de rappel pour rafraîchir la mémoire. en sept 2009 amende record de 2,3 milliards $ contre #Pfizer. bien lire les motifs sans modération. #Vaccin #COVID19 #Antivaccin #ARN  https://t.co/UBg5VAtmDK	3
C’est fou ces gens qui voulaient un vaccin super vite (parce qu’on est au 21e siècle et qu’il faut plus 10 ans comme avant pour faire avancer la science) et qui ne veulent plus du vaccin parce qu’il est arrivé vite. Quelqu’un qui refuse un truc qu’il a demandé, c’est un enfant.	1
@PascalPraud vous invité vraiment n'importe qui.quand je vois vos https://t.co/i1Pa8D2UCR dise vraiment n'importe https://t.co/CbLZYnFd5Y se croie plus https://t.co/y9PEscMItN font tout pour dégouté les gens du vaccin.ces une chaîne raciste.vos invités se sont que de la merde .	1
On se croirait à l'eurovision... #covid19 #vaccin https://t.co/s59fV6HD5s	4
"RDV ce dimanche 18h, @MichelOnfrayTv répondra à nos questions.
Il nous parlera de sa vision de la crise sanitaire et sociale du #coronavirus
Mais aussi de nos libertés individuelles et de la question vaccinale en France. @FrontPopOff @jeannebarontv #Vaccin #COVID19 https://t.co/dHmYjodKmf"	3
La science covidique fait des prédictions hermétiques, troubles, ésotériques, obscures, occultes. 2021 sera... le mutant, le Golem, du vaccin périra, ou pas. La science des mystères, kabbale pasteurisée, mages spectrophotomètriques centrifugés.	2
Toujours pas de vaccination pour brigitte macron. Il y a comme un doute sur le super vaccin que macron veut faire au peuple français quand sa prof n'en veut pas.	2
".... 🇺🇸✔️

L'Europe donne son accord pour le vaccin Covid-19 de Moderna: qu'est-ce que ça change? https://t.co/w2lKu0UvOR via @RMCInfo"	3
Donc on a un vaccin mais on doit continuer à porter ce putain d masque ? Autant pas le fr c pareil	3
"🔴Quand pourrez-vous vous faire vacciner contre le Covid-19 ? ... réponse précise en infographie !!
https://t.co/qJrqY13WcN"	1
"#Covid19: la France dispose de #technologies pour accélérer la #vaccination

Un fabricant de super-congélateurs, des #startups spécialistes du suivi de température en temps réel: l'Hexagone regorge d’entreprises pour répondre au défi logistique du #vaccin

https://t.co/6bLLki9ALB"	3
Je m'en fous du vaccin covid moi je veux un vaccin contre les déceptions amoureuses💔. Douma lal lénén. OK!	3
"🇬🇧 : vaccin + confinement
🇮🇹 : Vaccin + fermeture des écoles 
🇷🇺 : Vaccine la population
🇩🇪 : Vaccine la population
🇨🇵 : Il fait froid en amphi attention couvrez vous pour les partiels vu qu’on doit ouvrir les fenêtres"	3
@mabinguengom1 Egalement, nous appuyons les pays, au niveau des structures sanitaires, surtout les maternités dans le renforcement en matière de protection personnelle ».Intervenant sur le vaccin contre la Covid 19, l’on se fiera aux consignes de (OMS). #MabinguéBoys @UNFPA_WCARO https://t.co/GjFiCb9gE6	1
"Cyril qui dit « nous les français on s’est cru au souk, on voulait le vaccin avec -30% de réduction, les autres pays l’ont acheté beaucoup plus cher donc on est à la ramasse, on est mis de côté, c’est ça docteur ? » 

« Oui » 

Ah 😂"	1
Vaccin contre le COVID-19, le Sénégal ne doit pas faire l’erreur de la France. https://t.co/0bCziSfMjo	4
Quand tu discutes avec des anti-vax ayant peur des éventuels effets secondaires d'un vaccin et que tu te rends compte que ces mêmes personnes fument.... 😑😑🤣	1
"Bon mettons de côté mes heures de cours d'aujourd'hui (avec les 4h de sommeil 😭😭), en salle des profs de mes deux bahuts : "" Ils peuvent se mettre le vaccin où je pense, je me ferais pas vacciner !"".. des fois j'ai l'impression d'être au bistrot.."	1
@EmmanuelMacron Mr Le President, je me permets de vous écrire ce tweet parce que il y a urgence avec le vaccin, il faut vraiment donner un coup de collier, en France, il y a que environ 500 personnes vaccinées et qu'a l'étranger il y en a 10 fois plus. Il y a des morts encore +	1
Je suis mort l’oms a dit que le vaccin va pas arrêter l’épidémie et qu’il faut apprendre a vivre avec (rien d’étonnant)	2
Après le Conseil de défense sanitaire, le Conseil scientifique et la Haute-Autorité de santé on rajoute 35 citoyens tirés au sort. Le déploiement à grande échelle du vaccin peut toujours attendre...  #vaccinations #COVID19	1
Des gens dans la vingtaine d'années, ont peur du vaccin quand même, je me pose des questions.	3
via @franceinfo : Covid-19 : comment le gouvernement a fini par accélérer la campagne de vaccination https://t.co/ffswmi0nGo	3
@EmmanuelMacron monsieur le président tout d’abord tout mes vœux pour cette année 2021 comment pouvez vous expliquer si peu de vaccination dans notre pays alors que nos voisins sont 300 fois plus en avance de la vaccination pour sauver notre économie accepter le vaccin en masse	1
Même si on arrive à vacciner 100.000 personnes par jour, il faudra 300 jours (dimanche compris) pour vacciner 15 millions de français... Cela pour remonter le moral de ceux qui espère une amélioration grâce au vaccin !	3
Entre deux games d'Age Of en lan avec madame, je vous souhaite une bonne année ! En espérant que ce putain de vaccin sera vite dispo pour que 2021 soit moins infernale.	1
@olivierveran 332 personnes vaccinées depuis dimanche dernier 😂😂😂 On est vraiment pitoyables. Vous devriez être honteux ! Mais  d'après Mr Vaccin c'est normal fait prendre son temps 😂😂😂 quels tocards !!	1
"Docteur Ouass (mi mamá): ""Pour le vaccin ils commencent pas les vieux et les prochains c'est nous les Arabes ils veulent nous exterminer"""	2
Le rejet en bloc du vaccin en France démontre significativement une perte de confiance envers les élites et plus particulièrement les politiques qui nous gouvernent. Tout ne fait que commencer.	3
Le vaccin contre le covid fonctionne!...enfin... https://t.co/Ud7vwuUqdE via @YouTube	2
Coronavirus : le « Monsieur Vaccin » du gouvernement récuse toute lenteur https://t.co/Hwb3ipw2VS via @UnionArdennais	4
Je sais pas si, avec mon taf je suis considérée comme personnel soignant et si je peux avoir le vaccin	1
Gnegne t’es tatouée et percée et t’as peur d’un vaccin gnegne niquer vos mères	1
Les réfractaires au vaccin le sont parce qu'ils n'ont pas envie de suivre les recommandations d'un gouvernement qui danse le tango depuis mars, ni d'un corps médical qui ne fait que s'etriller publiquement sur les bien fondé des mesures prises par le premier.	2
Les sceptiques furent les premiers à critiquer les médecins « cochant » la case #Covid_19  lors d'un nouveau décès à déclarer et aujourd'hui, ce sont les premiers à « cocher » la case #vaccin pour tous les décès! ECCE HOMO... https://t.co/dAELLq8vS2	1
"""Le vaccin du covid est entièrement sur"" https://t.co/X2SUAyjVEJ"	1
"Culturons-nous: la course au vaccin face à une contamination exponentielle ""Contagion"" de Steven Soderbergh https://t.co/Onc2QhjwXg"	3
J’ai plus peur du vaccin que du covid🤦🏾‍♂️	1
Si vous réserver un voyage en agence de voyage et que le vaccin est obligatoire pour partir et que vous refuser de vous vacciner, le voyage n’est pas rembourser....... 😎 ah la la ils vont gagner des sous la	4
Vous en pensez quoi du vaccin covid ?	3
Un Pass vaccin , ça sonne mieux  non	4
Messi après avoir fait le vaccin 😂 https://t.co/iV9dP9fscU	2
Les blagues sur le vaccin du Covid ça fait rire que les gens de Facebook	4
Mauricette après le vaccin#covid19#vaccin#mauricette https://t.co/jm0wmhKqsY	4
"Très dérangeant 
🇬🇸 une femme première vaccinée 
🇬🇧 une femme première vaccinée 
🇨🇵 France une femme première vaccinée, Mauricette 
Etonnant 
Serions-nous plus courageuses??
Ou féminisation de la vaccination jouant sur la sensibilité féminine, son rôle maternel ??
#Vaccin https://t.co/Z8W2Mu98Tg"	4
Perso le vaccin je suis grave pour, bien sûr !!! Commençons juste par MACRON en rapide vu que le poto il est déjà sous Covid-19 #Vaccin	1
@yadalzzz après avoir fait le vaccin : https://t.co/GWBYhLXooA	1
Si demain, le vaccin est obligatoire pour voyager. Est-ce que tu le feras ?	3
DIRECT. Covid-19 : l’état de santé d’Emmanuel Macron « présente des signes d’amélioration » #Coronavirus #Vaccin https://t.co/06BrPZkeij via @ouestfrancebo	4
L’es footballeur après le vaccin https://t.co/vYBkHQgmwv	4
